#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,wellname
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:01Z,120.076,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:02Z,119.975,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:03Z,119.975,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:04Z,120.076,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:05Z,119.924,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:06Z,119.975,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:07Z,120.076,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:08Z,120.025,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:09Z,120.076,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:10Z,119.873,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:11Z,119.771,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:12Z,120.025,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:13Z,119.975,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:14Z,119.975,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:15Z,120.025,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:16Z,119.822,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:17Z,119.924,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:18Z,120.025,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:19Z,120.076,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:20Z,119.873,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:21Z,120.076,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:22Z,119.924,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:23Z,119.873,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:24Z,119.822,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:25Z,119.975,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:26Z,119.924,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:27Z,119.873,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:28Z,119.771,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:29Z,119.975,Tubing Pressure,sensors,401
,,0,2023-03-17T08:35:36Z,2023-03-17T11:05:36Z,2023-03-17T08:37:30Z,120.076,Tubing Pressure,sensors,401
