Date UTC,Time UTC,Date Local (America/Los_Angeles),Time Local (America/Los_Angeles),Value (psi)
2019-11-05,08:25:31,2019-11-05,00:25:31,123.15589517613208
2019-11-05,08:25:32,2019-11-05,00:25:32,123.21246201852831
2019-11-05,08:25:33,2019-11-05,00:25:33,123.25017324679249
2019-11-05,08:25:34,2019-11-05,00:25:34,123.1660488800802
2019-11-05,08:25:35,2019-11-05,00:25:35,123.1877992293396
2019-11-05,08:25:36,2019-11-05,00:25:36,123.18925102310376
2019-11-05,08:25:37,2019-11-05,00:25:37,123.16459708631604
2019-11-05,08:25:38,2019-11-05,00:25:38,123.14283788465563
2019-11-05,08:25:39,2019-11-05,00:25:39,123.21535675365564
2019-11-05,08:25:40,2019-11-05,00:25:40,123.24726965926416
2019-11-05,08:25:41,2019-11-05,00:25:41,123.2385677490802
2019-11-05,08:25:42,2019-11-05,00:25:42,123.18635628797644
2019-11-05,08:25:43,2019-11-05,00:25:43,123.09498180484437
2019-11-05,08:25:44,2019-11-05,00:25:44,123.20810663723584
2019-11-05,08:25:45,2019-11-05,00:25:45,123.12688585805188
2019-11-05,08:25:46,2019-11-05,00:25:46,123.05872237034436
2019-11-05,08:25:47,2019-11-05,00:25:47,123.20665484347168
2019-11-05,08:25:48,2019-11-05,00:25:48,123.21101022476417
2019-11-05,08:25:49,2019-11-05,00:25:49,123.3255868509198
2019-11-05,08:25:50,2019-11-05,00:25:50,123.03986675621228
2019-11-05,08:25:51,2019-11-05,00:25:51,123.07467439694813
2019-11-05,08:25:52,2019-11-05,00:25:52,123.01955934831604
2019-11-05,08:25:53,2019-11-05,00:25:53,123.19940472705188
2019-11-05,08:25:54,2019-11-05,00:25:54,121.87375767715564
2019-11-05,08:25:55,2019-11-05,00:25:55,124.99642442544813
2019-11-05,08:25:56,2019-11-05,00:25:56,126.31771609405187
2019-11-05,08:25:57,2019-11-05,00:25:57,126.35107194102356
2019-11-05,08:25:58,2019-11-05,00:25:58,123.86658363329248
2019-11-05,08:25:59,2019-11-05,00:25:59,122.57719601789624
2019-11-05,08:26:00,2019-11-05,00:26:00,127.08641433497168
2019-11-05,08:26:01,2019-11-05,00:26:01,130.34831164620752
2019-11-05,08:26:02,2019-11-05,00:26:02,132.2526578543396
2019-11-05,08:26:03,2019-11-05,00:26:03,126.01893870786792
2019-11-05,08:26:04,2019-11-05,00:26:04,130.55716634302357
2019-11-05,08:26:05,2019-11-05,00:26:05,133.9815140650283
2019-11-05,08:26:06,2019-11-05,00:26:06,127.23725924802832
2019-11-05,08:26:07,2019-11-05,00:26:07,129.35480668186793
2019-11-05,08:26:08,2019-11-05,00:26:08,135.13600879397168
2019-11-05,08:26:09,2019-11-05,00:26:09,136.7604332300519
2019-11-05,08:26:10,2019-11-05,00:26:10,143.32484266831605
2019-11-05,08:26:11,2019-11-05,00:26:11,141.27981410347644
2019-11-05,08:26:12,2019-11-05,00:26:12,143.43652455934435
2019-11-05,08:26:13,2019-11-05,00:26:13,136.63134751865564
2019-11-05,08:26:14,2019-11-05,00:26:14,143.3480448113396
2019-11-05,08:26:15,2019-11-05,00:26:15,140.27614658278773
2019-11-05,08:26:16,2019-11-05,00:26:16,147.285822939
2019-11-05,08:26:17,2019-11-05,00:26:17,148.7826046050471
2019-11-05,08:26:18,2019-11-05,00:26:18,142.6736246410802
2019-11-05,08:26:19,2019-11-05,00:26:19,147.10597756026417
2019-11-05,08:26:20,2019-11-05,00:26:20,150.22719251479248
2019-11-05,08:26:21,2019-11-05,00:26:21,152.99740976963207
2019-11-05,08:26:22,2019-11-05,00:26:22,149.66299358939625
2019-11-05,08:26:23,2019-11-05,00:26:23,149.5411668468208
2019-11-05,08:26:24,2019-11-05,00:26:24,163.79546228181127
2019-11-05,08:26:25,2019-11-05,00:26:25,164.85569664489623
2019-11-05,08:26:26,2019-11-05,00:26:26,165.72592307289625
2019-11-05,08:26:27,2019-11-05,00:26:27,165.28064730254712
2019-11-05,08:26:28,2019-11-05,00:26:28,164.66714050357544
2019-11-05,08:26:29,2019-11-05,00:26:29,166.09142100542456
2019-11-05,08:26:30,2019-11-05,00:26:30,166.48591940363207
2019-11-05,08:26:31,2019-11-05,00:26:31,166.77744667339624
2019-11-05,08:26:32,2019-11-05,00:26:32,169.0995022751604
2019-11-05,08:26:33,2019-11-05,00:26:33,169.34751114160375
2019-11-05,08:26:34,2019-11-05,00:26:34,169.15316553002833
2019-11-05,08:26:35,2019-11-05,00:26:35,169.404077984
2019-11-05,08:26:36,2019-11-05,00:26:36,169.6361348238396
2019-11-05,08:26:37,2019-11-05,00:26:37,169.48674170454711
2019-11-05,08:26:38,2019-11-05,00:26:38,169.72750930697168
2019-11-05,08:26:39,2019-11-05,00:26:39,170.1437669068396
2019-11-05,08:26:40,2019-11-05,00:26:40,170.4004865358679
2019-11-05,08:26:41,2019-11-05,00:26:41,169.7594133601792
2019-11-05,08:26:42,2019-11-05,00:26:42,168.89354231347167
2019-11-05,08:26:43,2019-11-05,00:26:43,168.18866103136793
2019-11-05,08:26:44,2019-11-05,00:26:44,167.8913265865471
2019-11-05,08:26:45,2019-11-05,00:26:45,167.4678277226604
2019-11-05,08:26:46,2019-11-05,00:26:46,166.67012016366039
2019-11-05,08:26:47,2019-11-05,00:26:47,166.0943245929529
2019-11-05,08:26:48,2019-11-05,00:26:48,165.26905065723585
2019-11-05,08:26:49,2019-11-05,00:26:49,164.92821551389625
2019-11-05,08:26:50,2019-11-05,00:26:50,164.35241994318872
2019-11-05,08:26:51,2019-11-05,00:26:51,163.60692384529247
2019-11-05,08:26:52,2019-11-05,00:26:52,163.14134066704713
2019-11-05,08:26:53,2019-11-05,00:26:53,162.8846387428208
2019-11-05,08:26:54,2019-11-05,00:26:54,162.60035273707544
2019-11-05,08:26:55,2019-11-05,00:26:55,161.81571132195288
2019-11-05,08:26:56,2019-11-05,00:26:56,161.37043555160375
2019-11-05,08:26:57,2019-11-05,00:26:57,160.71776573060376
2019-11-05,08:26:58,2019-11-05,00:26:58,160.50020912360375
2019-11-05,08:26:59,2019-11-05,00:26:59,159.87075029802833
2019-11-05,08:27:00,2019-11-05,00:27:00,159.68364595047169
2019-11-05,08:27:01,2019-11-05,00:27:01,158.98312004966039
2019-11-05,08:27:02,2019-11-05,00:27:02,158.60021829676415
2019-11-05,08:27:03,2019-11-05,00:27:03,158.03747116513208
2019-11-05,08:27:04,2019-11-05,00:27:04,157.98525970402832
2019-11-05,08:27:05,2019-11-05,00:27:05,157.33839705808495
2019-11-05,08:27:06,2019-11-05,00:27:06,156.9453327488396
2019-11-05,08:27:07,2019-11-05,00:27:07,156.53052694273583
2019-11-05,08:27:08,2019-11-05,00:27:08,156.12007651792456
2019-11-05,08:27:09,2019-11-05,00:27:09,155.61678211141503
2019-11-05,08:27:10,2019-11-05,00:27:10,155.20342809907544
2019-11-05,08:27:11,2019-11-05,00:27:11,154.6856511645283
2019-11-05,08:27:12,2019-11-05,00:27:12,154.64068096744336
2019-11-05,08:27:13,2019-11-05,00:27:13,154.20847134097167
2019-11-05,08:27:14,2019-11-05,00:27:14,153.58625377941505
2019-11-05,08:27:15,2019-11-05,00:27:15,153.00321694468872
2019-11-05,08:27:16,2019-11-05,00:27:16,152.9089388740283
2019-11-05,08:27:17,2019-11-05,00:27:17,152.34183636110376
2019-11-05,08:27:18,2019-11-05,00:27:18,151.99083866141504
2019-11-05,08:27:19,2019-11-05,00:27:19,151.5716951788208
2019-11-05,08:27:20,2019-11-05,00:27:20,151.21779389160375
2019-11-05,08:27:21,2019-11-05,00:27:21,150.9509294110283
2019-11-05,08:27:22,2019-11-05,00:27:22,150.39398945445288
2019-11-05,08:27:23,2019-11-05,00:27:23,150.1430592956792
2019-11-05,08:27:24,2019-11-05,00:27:24,149.77467548042455
2019-11-05,08:27:25,2019-11-05,00:27:25,149.3526107055
2019-11-05,08:27:26,2019-11-05,00:27:26,148.99291994802832
2019-11-05,08:27:27,2019-11-05,00:27:27,148.63032560302833
2019-11-05,08:27:28,2019-11-05,00:27:28,148.22421285470753
2019-11-05,08:27:29,2019-11-05,00:27:29,147.98780948597644
2019-11-05,08:27:30,2019-11-05,00:27:30,147.49758122334435
2019-11-05,08:27:31,2019-11-05,00:27:31,147.1117758829198
2019-11-05,08:27:32,2019-11-05,00:27:32,146.8217004069198
2019-11-05,08:27:33,2019-11-05,00:27:33,146.3720869600802
2019-11-05,08:27:34,2019-11-05,00:27:34,146.15598214684437
2019-11-05,08:27:35,2019-11-05,00:27:35,145.63819635989623
2019-11-05,08:27:36,2019-11-05,00:27:36,145.38727505352355
2019-11-05,08:27:37,2019-11-05,00:27:37,145.0551418203679
2019-11-05,08:27:38,2019-11-05,00:27:38,144.68674915271228
2019-11-05,08:27:39,2019-11-05,00:27:39,144.3662125648679
2019-11-05,08:27:40,2019-11-05,00:27:40,143.93400293839625
2019-11-05,08:27:41,2019-11-05,00:27:41,143.61491814431605
2019-11-05,08:27:42,2019-11-05,00:27:42,143.47422693520753
2019-11-05,08:27:43,2019-11-05,00:27:43,142.9999595515802
2019-11-05,08:27:44,2019-11-05,00:27:44,142.8186623790802
2019-11-05,08:27:45,2019-11-05,00:27:45,142.2994247983679
2019-11-05,08:27:46,2019-11-05,00:27:46,141.93103213071228
2019-11-05,08:27:47,2019-11-05,00:27:47,141.64530318360377
2019-11-05,08:27:48,2019-11-05,00:27:48,141.38423702568397
2019-11-05,08:27:49,2019-11-05,00:27:49,141.20729523447645
2019-11-05,08:27:50,2019-11-05,00:27:50,140.976681336
2019-11-05,08:27:51,2019-11-05,00:27:51,140.66195192321229
2019-11-05,08:27:52,2019-11-05,00:27:52,140.3820301511604
2019-11-05,08:27:53,2019-11-05,00:27:53,140.16302175039624
2019-11-05,08:27:54,2019-11-05,00:27:54,139.90195559247644
2019-11-05,08:27:55,2019-11-05,00:27:55,139.73225506528772
2019-11-05,08:27:56,2019-11-05,00:27:56,139.49439990279248
2019-11-05,08:27:57,2019-11-05,00:27:57,139.1999690455
2019-11-05,08:27:58,2019-11-05,00:27:58,138.92729738986793
2019-11-05,08:27:59,2019-11-05,00:27:59,138.7169908992877
2019-11-05,08:28:00,2019-11-05,00:28:00,138.4820304719198
2019-11-05,08:28:01,2019-11-05,00:28:01,138.23111801794812
2019-11-05,08:28:02,2019-11-05,00:28:02,138.07157119470753
2019-11-05,08:28:03,2019-11-05,00:28:03,137.84241794239625
2019-11-05,08:28:04,2019-11-05,00:28:04,137.79164942265564
2019-11-05,08:28:05,2019-11-05,00:28:05,137.53348685226416
2019-11-05,08:28:06,2019-11-05,00:28:06,137.36234338371227
2019-11-05,08:28:07,2019-11-05,00:28:07,137.1694407135
2019-11-05,08:28:08,2019-11-05,00:28:08,136.91707646576415
2019-11-05,08:28:09,2019-11-05,00:28:09,136.7850871668396
2019-11-05,08:28:10,2019-11-05,00:28:10,136.69516447747168
2019-11-05,08:28:11,2019-11-05,00:28:11,136.51822268626415
2019-11-05,08:28:12,2019-11-05,00:28:12,136.3499739528396
2019-11-05,08:28:13,2019-11-05,00:28:13,136.21799350631605
2019-11-05,08:28:14,2019-11-05,00:28:14,136.04685003776416
2019-11-05,08:28:15,2019-11-05,00:28:15,135.98593666647645
2019-11-05,08:28:16,2019-11-05,00:28:16,135.86119748397167
2019-11-05,08:28:17,2019-11-05,00:28:17,135.7524191804717
2019-11-05,08:28:18,2019-11-05,00:28:18,135.70165951313209
2019-11-05,08:28:19,2019-11-05,00:28:19,135.5914294158679
2019-11-05,08:28:20,2019-11-05,00:28:20,135.42753606373583
2019-11-05,08:28:21,2019-11-05,00:28:21,135.34486349078773
2019-11-05,08:28:22,2019-11-05,00:28:22,135.2549408014198
2019-11-05,08:28:23,2019-11-05,00:28:23,135.1635663182877
2019-11-05,08:28:24,2019-11-05,00:28:24,135.06059518984435
2019-11-05,08:28:25,2019-11-05,00:28:25,135.05044148589624
2019-11-05,08:28:26,2019-11-05,00:28:26,134.84303858284437
2019-11-05,08:28:27,2019-11-05,00:28:27,134.82273117494813
2019-11-05,08:28:28,2019-11-05,00:28:28,134.74441398329247
2019-11-05,08:28:29,2019-11-05,00:28:29,134.6457805313396
2019-11-05,08:28:30,2019-11-05,00:28:30,134.5515113130802
2019-11-05,08:28:31,2019-11-05,00:28:31,134.48769435426416
2019-11-05,08:28:32,2019-11-05,00:28:32,134.36151223039624
2019-11-05,08:28:33,2019-11-05,00:28:33,134.33830123497168
2019-11-05,08:28:34,2019-11-05,00:28:34,134.31364729818395
2019-11-05,08:28:35,2019-11-05,00:28:35,134.19471529073584
2019-11-05,08:28:36,2019-11-05,00:28:36,134.15410932734437
2019-11-05,08:28:37,2019-11-05,00:28:37,134.02066823465563
2019-11-05,08:28:38,2019-11-05,00:28:38,133.9713603610802
2019-11-05,08:28:39,2019-11-05,00:28:39,133.90173622720752
2019-11-05,08:28:40,2019-11-05,00:28:40,133.84372644344813
2019-11-05,08:28:41,2019-11-05,00:28:41,133.8045634214198
2019-11-05,08:28:42,2019-11-05,00:28:42,133.7102942031604
2019-11-05,08:28:43,2019-11-05,00:28:43,133.6595256834198
2019-11-05,08:28:44,2019-11-05,00:28:44,133.5826602855283
2019-11-05,08:28:45,2019-11-05,00:28:45,133.56235287763207
2019-11-05,08:28:46,2019-11-05,00:28:46,133.54494905726415
2019-11-05,08:28:47,2019-11-05,00:28:47,133.42892063734436
2019-11-05,08:28:48,2019-11-05,00:28:48,133.40861322944812
2019-11-05,08:28:49,2019-11-05,00:28:49,133.36365188476415
2019-11-05,08:28:50,2019-11-05,00:28:50,133.33609436044813
2019-11-05,08:28:51,2019-11-05,00:28:51,133.25196999373583
2019-11-05,08:28:52,2019-11-05,00:28:52,133.2099122365802
2019-11-05,08:28:53,2019-11-05,00:28:53,133.15044180665564
2019-11-05,08:28:54,2019-11-05,00:28:54,133.0837301127123
2019-11-05,08:28:55,2019-11-05,00:28:55,133.04456709068396
2019-11-05,08:28:56,2019-11-05,00:28:56,133.0068558624198
2019-11-05,08:28:57,2019-11-05,00:28:57,132.93288519965563
2019-11-05,08:28:58,2019-11-05,00:28:58,132.92999046452832
2019-11-05,08:28:59,2019-11-05,00:28:59,132.84876968534437
2019-11-05,08:29:00,2019-11-05,00:29:00,132.8067030757877
2019-11-05,08:29:01,2019-11-05,00:29:01,132.78640452029248
2019-11-05,08:29:02,2019-11-05,00:29:02,132.75158802715563
2019-11-05,08:29:03,2019-11-05,00:29:03,132.69937656605188
2019-11-05,08:29:04,2019-11-05,00:29:04,132.6413667822925
2019-11-05,08:29:05,2019-11-05,00:29:05,132.69212644963207
2019-11-05,08:29:06,2019-11-05,00:29:06,132.6558670151321
2019-11-05,08:29:07,2019-11-05,00:29:07,132.62395410952357
2019-11-05,08:29:08,2019-11-05,00:29:08,132.52678130373585
2019-11-05,08:29:09,2019-11-05,00:29:09,132.5427333303396
2019-11-05,08:29:10,2019-11-05,00:29:10,132.4890700754717
2019-11-05,08:29:11,2019-11-05,00:29:11,132.4557142285
2019-11-05,08:29:12,2019-11-05,00:29:12,132.4774734301604
2019-11-05,08:29:13,2019-11-05,00:29:13,132.4774734301604
2019-11-05,08:29:14,2019-11-05,00:29:14,132.41655120647167
2019-11-05,08:29:15,2019-11-05,00:29:15,132.41655120647167
2019-11-05,08:29:16,2019-11-05,00:29:16,132.46441613868396
2019-11-05,08:29:17,2019-11-05,00:29:17,132.4078492962877
2019-11-05,08:29:18,2019-11-05,00:29:18,132.42525311665563
2019-11-05,08:29:19,2019-11-05,00:29:19,132.34403233747167
2019-11-05,08:29:20,2019-11-05,00:29:20,132.36288795160377
2019-11-05,08:29:21,2019-11-05,00:29:21,132.34548413123585
2019-11-05,08:29:22,2019-11-05,00:29:22,132.27877243729247
2019-11-05,08:29:23,2019-11-05,00:29:23,132.346935925
2019-11-05,08:29:24,2019-11-05,00:29:24,132.35129130629247
2019-11-05,08:29:25,2019-11-05,00:29:25,132.30487816784435
2019-11-05,08:29:26,2019-11-05,00:29:26,132.2381576215
2019-11-05,08:29:27,2019-11-05,00:29:27,132.21785021360375
2019-11-05,08:29:28,2019-11-05,00:29:28,132.2280039175519
2019-11-05,08:29:29,2019-11-05,00:29:29,132.17724425021228
2019-11-05,08:29:30,2019-11-05,00:29:30,132.17869604397643
2019-11-05,08:29:31,2019-11-05,00:29:31,132.2526578543396
2019-11-05,08:29:32,2019-11-05,00:29:32,132.15548504855187
2019-11-05,08:29:33,2019-11-05,00:29:33,132.16854234002832
2019-11-05,08:29:34,2019-11-05,00:29:34,132.1656387525
2019-11-05,08:29:35,2019-11-05,00:29:35,132.14243660947645
2019-11-05,08:29:36,2019-11-05,00:29:36,132.1177738202877
2019-11-05,08:29:37,2019-11-05,00:29:37,132.1467831383679
2019-11-05,08:29:38,2019-11-05,00:29:38,132.09602347102833
2019-11-05,08:29:39,2019-11-05,00:29:39,132.1076201163396
2019-11-05,08:29:40,2019-11-05,00:29:40,132.10907191010375
2019-11-05,08:29:41,2019-11-05,00:29:41,132.04815853881604
2019-11-05,08:29:42,2019-11-05,00:29:42,132.0351012473396
2019-11-05,08:29:43,2019-11-05,00:29:43,132.0380048348679
2019-11-05,08:29:44,2019-11-05,00:29:44,131.98579337376415
2019-11-05,08:29:45,2019-11-05,00:29:45,132.00174540036792
2019-11-05,08:29:46,2019-11-05,00:29:46,131.95823584944813
2019-11-05,08:29:47,2019-11-05,00:29:47,132.01044731055188
2019-11-05,08:29:48,2019-11-05,00:29:48,131.9408320290802
2019-11-05,08:29:49,2019-11-05,00:29:49,131.90312080081603
2019-11-05,08:29:50,2019-11-05,00:29:50,131.86395777878772
2019-11-05,08:29:51,2019-11-05,00:29:51,131.83350551934436
2019-11-05,08:29:52,2019-11-05,00:29:52,131.79434249731605
2019-11-05,08:29:53,2019-11-05,00:29:53,131.7885441746604
2019-11-05,08:29:54,2019-11-05,00:29:54,131.75083294639623
2019-11-05,08:29:55,2019-11-05,00:29:55,131.75517947528772
2019-11-05,08:29:56,2019-11-05,00:29:56,131.64640117178772
2019-11-05,08:29:57,2019-11-05,00:29:57,131.6101417372877
2019-11-05,08:29:58,2019-11-05,00:29:58,131.61304532481603
2019-11-05,08:29:59,2019-11-05,00:29:59,131.58403600673583
2019-11-05,08:30:00,2019-11-05,00:30:00,131.52892095810375
2019-11-05,08:30:01,2019-11-05,00:30:01,131.4448054437925
2019-11-05,08:30:02,2019-11-05,00:30:02,131.4186908608396
2019-11-05,08:30:03,2019-11-05,00:30:03,131.40564242176416
2019-11-05,08:30:04,2019-11-05,00:30:04,131.3171715261604
2019-11-05,08:30:05,2019-11-05,00:30:05,131.24754739228771
2019-11-05,08:30:06,2019-11-05,00:30:06,131.25915289
2019-11-05,08:30:07,2019-11-05,00:30:07,131.20694142889624
2019-11-05,08:30:08,2019-11-05,00:30:08,131.1793839045802
2019-11-05,08:30:09,2019-11-05,00:30:09,131.10396144805188
2019-11-05,08:30:10,2019-11-05,00:30:10,131.1112115644717
2019-11-05,08:30:11,2019-11-05,00:30:11,131.03144257905188
2019-11-05,08:30:12,2019-11-05,00:30:12,130.96617382647167
2019-11-05,08:30:13,2019-11-05,00:30:13,130.91396236536792
2019-11-05,08:30:14,2019-11-05,00:30:14,130.93426977326416
2019-11-05,08:30:15,2019-11-05,00:30:15,130.8922031637075
2019-11-05,08:30:16,2019-11-05,00:30:16,130.8646544917925
2019-11-05,08:30:17,2019-11-05,00:30:17,130.79213562279247
2019-11-05,08:30:18,2019-11-05,00:30:18,130.76747283360376
2019-11-05,08:30:19,2019-11-05,00:30:19,130.7558761882925
2019-11-05,08:30:20,2019-11-05,00:30:20,130.74281889681603
2019-11-05,08:30:21,2019-11-05,00:30:21,130.7297616053396
2019-11-05,08:30:22,2019-11-05,00:30:22,130.7152613725
2019-11-05,08:30:23,2019-11-05,00:30:23,130.6137331854198
2019-11-05,08:30:24,2019-11-05,00:30:24,130.5847238673396
2019-11-05,08:30:25,2019-11-05,00:30:25,130.5890792486321
2019-11-05,08:30:26,2019-11-05,00:30:26,130.54702149147644
2019-11-05,08:30:27,2019-11-05,00:30:27,130.5412143164198
2019-11-05,08:30:28,2019-11-05,00:30:28,130.5310606124717
2019-11-05,08:30:29,2019-11-05,00:30:29,130.48755106155187
2019-11-05,08:30:30,2019-11-05,00:30:30,130.45999353723585
2019-11-05,08:30:31,2019-11-05,00:30:31,130.44838803952356
2019-11-05,08:30:32,2019-11-05,00:30:32,130.38747466823585
2019-11-05,08:30:33,2019-11-05,00:30:33,130.37586917052357
2019-11-05,08:30:34,2019-11-05,00:30:34,130.32076297429248
2019-11-05,08:30:35,2019-11-05,00:30:35,130.30625388905187
2019-11-05,08:30:36,2019-11-05,00:30:36,130.30770568281605
2019-11-05,08:30:37,2019-11-05,00:30:37,130.2656479256604
2019-11-05,08:30:38,2019-11-05,00:30:38,130.23953334270752
2019-11-05,08:30:39,2019-11-05,00:30:39,130.2366386075802
2019-11-05,08:30:40,2019-11-05,00:30:40,130.20908108326415
2019-11-05,08:30:41,2019-11-05,00:30:41,130.15396603463208
2019-11-05,08:30:42,2019-11-05,00:30:42,130.14526412444812
2019-11-05,08:30:43,2019-11-05,00:30:43,130.11625480636792
2019-11-05,08:30:44,2019-11-05,00:30:44,130.05388964131603
2019-11-05,08:30:45,2019-11-05,00:30:45,130.03213043965565
2019-11-05,08:30:46,2019-11-05,00:30:46,130.026332117
2019-11-05,08:30:47,2019-11-05,00:30:47,130.0408323498396
2019-11-05,08:30:48,2019-11-05,00:30:48,129.9828225660802
2019-11-05,08:30:49,2019-11-05,00:30:49,129.96541874571227
2019-11-05,08:30:50,2019-11-05,00:30:50,129.86534235239623
2019-11-05,08:30:51,2019-11-05,00:30:51,129.94801492534435
2019-11-05,08:30:52,2019-11-05,00:30:52,129.95090966047167
2019-11-05,08:30:53,2019-11-05,00:30:53,129.85664044221227
2019-11-05,08:30:54,2019-11-05,00:30:54,129.79282348339623
2019-11-05,08:30:55,2019-11-05,00:30:55,129.80007359981605
2019-11-05,08:30:56,2019-11-05,00:30:56,129.79282348339623
2019-11-05,08:30:57,2019-11-05,00:30:57,129.7072473229198
2019-11-05,08:30:58,2019-11-05,00:30:58,129.70579552915564
2019-11-05,08:30:59,2019-11-05,00:30:59,129.66083418447167
2019-11-05,08:31:00,2019-11-05,00:31:00,129.5839687865802
2019-11-05,08:31:01,2019-11-05,00:31:01,129.60282440071228
2019-11-05,08:31:02,2019-11-05,00:31:02,129.54625755831603
2019-11-05,08:31:03,2019-11-05,00:31:03,129.5332002668396
2019-11-05,08:31:04,2019-11-05,00:31:04,129.47808521820753
2019-11-05,08:31:05,2019-11-05,00:31:05,129.39251791013209
2019-11-05,08:31:06,2019-11-05,00:31:06,129.3809124124198
2019-11-05,08:31:07,2019-11-05,00:31:07,129.3156436598396
2019-11-05,08:31:08,2019-11-05,00:31:08,129.29678804570753
2019-11-05,08:31:09,2019-11-05,00:31:09,129.3374028615
2019-11-05,08:31:10,2019-11-05,00:31:10,129.2721341089198
2019-11-05,08:31:11,2019-11-05,00:31:11,129.2213744415802
2019-11-05,08:31:12,2019-11-05,00:31:12,129.2213744415802
2019-11-05,08:31:13,2019-11-05,00:31:13,129.2097689438679
2019-11-05,08:31:14,2019-11-05,00:31:14,129.13145175221229
2019-11-05,08:31:15,2019-11-05,00:31:15,129.0980870528396
2019-11-05,08:31:16,2019-11-05,00:31:16,129.0980870528396
2019-11-05,08:31:17,2019-11-05,00:31:17,129.12854816468396
2019-11-05,08:31:18,2019-11-05,00:31:18,129.02412524247643
2019-11-05,08:31:19,2019-11-05,00:31:19,129.01251974476415
2019-11-05,08:31:20,2019-11-05,00:31:20,129.0038178345802
2019-11-05,08:31:21,2019-11-05,00:31:21,128.98351042668395
2019-11-05,08:31:22,2019-11-05,00:31:22,128.94870278594811
2019-11-05,08:31:23,2019-11-05,00:31:23,128.90664502879247
2019-11-05,08:31:24,2019-11-05,00:31:24,128.87473212318395
2019-11-05,08:31:25,2019-11-05,00:31:25,128.8544247152877
2019-11-05,08:31:26,2019-11-05,00:31:26,128.90808797015563
2019-11-05,08:31:27,2019-11-05,00:31:27,128.81816528078772
2019-11-05,08:31:28,2019-11-05,00:31:28,128.8442710113396
2019-11-05,08:31:29,2019-11-05,00:31:29,128.78480943381604
2019-11-05,08:31:30,2019-11-05,00:31:30,128.74129988289624
2019-11-05,08:31:31,2019-11-05,00:31:31,128.6890884217925
2019-11-05,08:31:32,2019-11-05,00:31:32,128.6745793365519
2019-11-05,08:31:33,2019-11-05,00:31:33,128.6557237224198
2019-11-05,08:31:34,2019-11-05,00:31:34,128.6049640550802
2019-11-05,08:31:35,2019-11-05,00:31:35,128.60206046755187
2019-11-05,08:31:36,2019-11-05,00:31:36,128.55275259397644
2019-11-05,08:31:37,2019-11-05,00:31:37,128.51358957194813
2019-11-05,08:31:38,2019-11-05,00:31:38,128.51504136571228
2019-11-05,08:31:39,2019-11-05,00:31:39,128.48748384139623
2019-11-05,08:31:40,2019-11-05,00:31:40,128.44832081936792
2019-11-05,08:31:41,2019-11-05,00:31:41,128.4642728459717
2019-11-05,08:31:42,2019-11-05,00:31:42,128.4265616177075
2019-11-05,08:31:43,2019-11-05,00:31:43,128.3830520667877
2019-11-05,08:31:44,2019-11-05,00:31:44,128.3728983628396
2019-11-05,08:31:45,2019-11-05,00:31:45,128.37435015660375
2019-11-05,08:31:46,2019-11-05,00:31:46,128.33374419321228
2019-11-05,08:31:47,2019-11-05,00:31:47,128.3700036277123
2019-11-05,08:31:48,2019-11-05,00:31:48,128.31343678531604
2019-11-05,08:31:49,2019-11-05,00:31:49,128.2496198265
2019-11-05,08:31:50,2019-11-05,00:31:50,128.16404366602356
2019-11-05,08:31:51,2019-11-05,00:31:51,128.17855275126416
2019-11-05,08:31:52,2019-11-05,00:31:52,128.1814563387925
2019-11-05,08:31:53,2019-11-05,00:31:53,128.17274557620752
2019-11-05,08:31:54,2019-11-05,00:31:54,128.0944283845519
2019-11-05,08:31:55,2019-11-05,00:31:55,128.05962074381603
2019-11-05,08:31:56,2019-11-05,00:31:56,128.05237062739624
2019-11-05,08:31:57,2019-11-05,00:31:57,128.05526536252356
2019-11-05,08:31:58,2019-11-05,00:31:58,128.07847635794812
2019-11-05,08:31:59,2019-11-05,00:31:59,128.0929765907877
2019-11-05,08:32:00,2019-11-05,00:32:00,128.1089374697925
2019-11-05,08:32:01,2019-11-05,00:32:01,128.05671715628773
2019-11-05,08:32:02,2019-11-05,00:32:02,128.08717826813208
2019-11-05,08:32:03,2019-11-05,00:32:03,128.00740928271227
2019-11-05,08:32:04,2019-11-05,00:32:04,128.05091883363207
2019-11-05,08:32:05,2019-11-05,00:32:05,128.07702456418397
2019-11-05,08:32:06,2019-11-05,00:32:06,128.03496680702833
2019-11-05,08:32:07,2019-11-05,00:32:07,128.03351501326415
2019-11-05,08:32:08,2019-11-05,00:32:08,128.05237062739624
2019-11-05,08:32:09,2019-11-05,00:32:09,128.0610725375802
2019-11-05,08:32:10,2019-11-05,00:32:10,127.9667944669198
2019-11-05,08:32:11,2019-11-05,00:32:11,127.923284916
2019-11-05,08:32:12,2019-11-05,00:32:12,127.94939064655188
2019-11-05,08:32:13,2019-11-05,00:32:13,127.90008277297645
2019-11-05,08:32:14,2019-11-05,00:32:14,127.95374602784436
2019-11-05,08:32:15,2019-11-05,00:32:15,127.94214053013208
2019-11-05,08:32:16,2019-11-05,00:32:16,127.923284916
2019-11-05,08:32:17,2019-11-05,00:32:17,127.88122715884435
2019-11-05,08:32:18,2019-11-05,00:32:18,127.8725252486604
2019-11-05,08:32:19,2019-11-05,00:32:19,127.8290068453396
2019-11-05,08:32:20,2019-11-05,00:32:20,127.8580161634198
2019-11-05,08:32:21,2019-11-05,00:32:21,127.83916054928773
