,result,table,_start,_stop,date,Value (psi),_field,_measurement,wellname
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:12Z,148.773,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:13Z,148.773,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:14Z,148.773,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:15Z,148.682,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:20Z,148.529,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:21Z,148.773,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:22Z,148.743,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:23Z,148.834,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:24Z,148.682,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:25Z,148.743,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:26Z,148.834,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:27Z,148.682,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:28Z,148.682,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:29Z,148.529,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:30Z,148.529,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:31Z,148.529,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:32Z,148.224,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:33Z,148.438,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:34Z,148.376,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:35Z,148.529,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:36Z,148.315,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:37Z,148.254,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:38Z,148.254,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:39Z,148.315,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:40Z,148.468,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:41Z,148.468,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:42Z,148.315,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:43Z,148.376,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:44Z,148.315,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:45Z,148.468,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:46Z,148.224,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:47Z,148.224,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:48Z,148.224,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:49Z,148.132,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:50Z,148.224,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:51Z,148.163,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:52Z,148.163,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:53Z,148.285,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:54Z,148.102,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:55Z,148.102,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:56Z,148.102,Tubing Pressure,sensors,101
,,0,2022-09-11T20:19:41.165449095Z,2022-09-11T23:19:41.165449095Z,2022-09-11T20:22:57Z,148.071,Tubing Pressure,sensors,101
