UTC,SPM,
1706439546000,0
1706439562000,0
1706439577000,0
1706439592000,0
1706439608000,0
1706439623000,0
1706439639000,0
1706439654000,0
1706439670000,0
1706439685000,0
1706439700000,0
1706439716000,0
1706439731000,0
1706439746000,0
1706439762000,0
1706439777000,0
1706439792000,0
1706439808000,0
1706439823000,0
1706439839000,0
1706439854000,0
1706439869000,0
1706439885000,0
1706439900000,0
1706439915000,0
1706439931000,0
1706439946000,0
1706439961000,0
1706439977000,0
1706439992000,0
1706440008000,0
1706440023000,0
1706440038000,0
1706440054000,0
1706440069000,0
1706440084000,0
1706440100000,0
1706440115000,0
1706440130000,0
1706440146000,0
1706440161000,0
1706440177000,0
1706440192000,0
1706440207000,0
1706440223000,0
1706440238000,0
1706440253000,0
1706440269000,0
1706440284000,0
1706440300000,0
1706440315000,0
1706440331000,0
1706440346000,0
1706440361000,0
1706440377000,0
1706440392000,0
1706440408000,0
1706440423000,0
1706440438000,0
1706440454000,0
1706440469000,0
1706440484000,0
1706440500000,0
1706440515000,0
1706440530000,0
1706440546000,0
1706440561000,0
1706440577000,0
1706440592000,0
1706440607000,0
1706440623000,0
1706440638000,0
1706440653000,0
1706440669000,0
1706440684000,0
1706440699000,0
1706440715000,6.439841270446777
1706440730000,6.401365756988525
1706440746000,6.401365756988525
1706440761000,6.402731895446777
1706440776000,6.402048587799072
1706440792000,6.403415203094482
1706440807000,6.405466079711914
1706440822000,6.408202648162842
1706440838000,6.408202648162842
1706440853000,6.40751838684082
1706440868000,6.40751838684082
1706440884000,6.40751838684082
1706440899000,6.406149864196777
1706440915000,6.404782295227051
1706440930000,6.403415203094482
1706440945000,6.405466079711914
1706440961000,6.40751838684082
1706440976000,6.406149864196777
1706440991000,6.405466079711914
1706441007000,6.4040985107421875
1706441022000,6.402731895446777
1706441037000,6.4040985107421875
1706441053000,6.404782295227051
1706441068000,6.406149864196777
1706441084000,6.406149864196777
1706441099000,6.408202648162842
1706441114000,6.40751838684082
1706441130000,6.40751838684082
1706441145000,6.406834125518799
1706441160000,6.406149864196777
1706441176000,6.406834125518799
1706441191000,6.405466079711914
1706441206000,6.405466079711914
1706441222000,6.425358772277832
1706441237000,6.423983097076416
1706441252000,6.445375442504883
1706441268000,6.410256385803223
1706441283000,6.406834125518799
1706441299000,6.449532508850098
1706441314000,6.439841270446777
1706441329000,6.448146343231201
1706441345000,6.44883918762207
1706441360000,10.247652053833008
1706441375000,0
1706441391000,0
1706441406000,0
1706441421000,0
1706441437000,0
1706441452000,0
1706441468000,0
1706441483000,0
1706441498000,0
1706441514000,0
1706441529000,0
1706441544000,0
1706441560000,0
1706441575000,0
1706441590000,0
1706441606000,0
1706441621000,0
1706441636000,0
1706441652000,0
1706441667000,0
1706441683000,0
1706441698000,0
1706441713000,0
1706441729000,0
1706441744000,0
1706441759000,0
1706441775000,0
1706441790000,0
1706441805000,0
1706441821000,0
1706441836000,0
1706441852000,0
1706441867000,0
1706441882000,0
1706441898000,0
1706441913000,0
1706441928000,0
1706441944000,0
1706441959000,0
1706441974000,0
1706441990000,0
1706442005000,0
1706442020000,0
1706442036000,0
1706442051000,0
1706442067000,0
1706442082000,0
1706442097000,0
1706442112000,0
1706442128000,0
1706442143000,0
1706442159000,0
1706442174000,0
1706442189000,0
1706442205000,0
1706442220000,0
1706442239000,0
1706442251000,0
1706442266000,0
1706442282000,0
1706442297000,0
1706442312000,0
1706442328000,0
1706442343000,0
1706442359000,0
1706442374000,0
1706442390000,0
1706442405000,0
1706442420000,0
1706442436000,0
1706442451000,0
1706442466000,0
1706442482000,0
1706442497000,0
1706442512000,0
1706442528000,0
1706442543000,0
1706442559000,0
1706442574000,6.413682460784912
1706442589000,6.399317264556885
1706442605000,6.401365756988525
1706442620000,6.4040985107421875
1706442635000,6.4040985107421875
1706442651000,6.4040985107421875
1706442666000,6.405466079711914
1706442681000,6.405466079711914
1706442697000,6.406834125518799
1706442712000,6.405466079711914
1706442728000,6.404782295227051
1706442743000,6.403415203094482
1706442758000,6.403415203094482
1706442774000,6.4040985107421875
1706442789000,6.405466079711914
1706442805000,6.405466079711914
1706442820000,6.405466079711914
1706442836000,6.405466079711914
1706442851000,6.4040985107421875
1706442867000,6.402731895446777
1706442882000,6.402731895446777
1706442897000,6.402731895446777
1706442913000,6.402731895446777
1706442928000,6.4040985107421875
1706442943000,6.4040985107421875
1706442959000,6.406149864196777
1706442974000,6.405466079711914
1706442989000,6.405466079711914
1706443005000,6.4040985107421875
1706443020000,6.4040985107421875
1706443036000,6.404782295227051
1706443051000,6.404782295227051
1706443066000,6.402048587799072
1706443082000,6.402048587799072
1706443097000,6.402731895446777
1706443112000,6.402731895446777
1706443128000,6.402048587799072
1706443143000,6.402048587799072
1706443158000,6.402048587799072
1706443174000,6.401365756988525
1706443189000,6.401365756988525
1706443205000,6.402048587799072
1706443220000,6.403415203094482
1706443266000,6.401365756988525
1706443270000,6.401365756988525
1706443285000,6.402731895446777
1706443300000,6.4040985107421875
1706443316000,6.4040985107421875
1706443331000,6.404782295227051
1706443347000,6.404782295227051
1706443362000,6.405466079711914
1706443377000,6.406834125518799
1706443393000,6.406834125518799
1706443408000,6.40751838684082
1706443423000,6.406834125518799
1706443439000,6.406149864196777
1706443454000,6.406149864196777
1706443469000,6.406834125518799
1706443485000,6.406834125518799
1706443500000,6.405466079711914
1706443516000,6.404782295227051
1706443531000,6.403415203094482
1706443546000,6.402731895446777
1706443562000,6.402048587799072
1706443577000,6.402048587799072
1706443608000,6.404782295227051
1706443623000,6.4040985107421875
1706443638000,6.402731895446777
1706443669000,6.436387062072754
1706443684000,6.445375442504883
1706443700000,6.417112350463867
1706443745000,6.448146343231201
1706443748000,6.448146343231201
1706443764000,6.432936668395996
1706443779000,6.4040985107421875
1706443795000,6.421920299530029
1706443810000,6.447453022003174
1706443825000,6.44883918762207
1706443841000,6.450225830078125
1706443856000,5.524861812591553
1706443872000,9.847365379333496
1706443887000,0
1706443902000,0
1706443918000,0
1706443933000,0
1706443948000,0
1706443964000,0
