Date UTC,Time UTC,Date Local (America/Los_Angeles),Time Local (America/Los_Angeles),Value (psi)
2019-12-16,08:06:03,2019-12-16,00:06:03,125.94932342639623
2019-12-16,08:06:04,2019-12-16,00:06:04,125.88840120270751
2019-12-16,08:06:05,2019-12-16,00:06:05,125.76802625389624
2019-12-16,08:06:06,2019-12-16,00:06:06,125.6606997441604
2019-12-16,08:06:07,2019-12-16,00:06:07,125.64764245268395
2019-12-16,08:06:08,2019-12-16,00:06:08,125.54321953047643
2019-12-16,08:06:09,2019-12-16,00:06:09,125.4358841683396
2019-12-16,08:06:10,2019-12-16,00:06:10,125.3343648336604
2019-12-16,08:06:11,2019-12-16,00:06:11,125.33725956878772
2019-12-16,08:06:12,2019-12-16,00:06:12,125.28649990144812
2019-12-16,08:06:13,2019-12-16,00:06:13,125.21688461997644
2019-12-16,08:06:14,2019-12-16,00:06:14,125.16611610023584
2019-12-16,08:06:15,2019-12-16,00:06:15,125.06314497179248
2019-12-16,08:06:16,2019-12-16,00:06:16,125.01092465828772
2019-12-16,08:06:17,2019-12-16,00:06:17,124.90795352984436
2019-12-16,08:06:18,2019-12-16,00:06:18,124.9137518525
2019-12-16,08:06:19,2019-12-16,00:06:19,124.78902152239624
2019-12-16,08:06:20,2019-12-16,00:06:20,124.70489715568397
2019-12-16,08:06:21,2019-12-16,00:06:21,124.6454355781604
2019-12-16,08:06:22,2019-12-16,00:06:22,124.53085009960375
2019-12-16,08:06:23,2019-12-16,00:06:23,124.45398470171229
2019-12-16,08:06:24,2019-12-16,00:06:24,124.4858887549198
2019-12-16,08:06:25,2019-12-16,00:06:25,124.3626102185802
2019-12-16,08:06:26,2019-12-16,00:06:26,124.2900913495802
2019-12-16,08:06:27,2019-12-16,00:06:27,124.14940014047168
2019-12-16,08:06:28,2019-12-16,00:06:28,124.0725347425802
2019-12-16,08:06:29,2019-12-16,00:06:29,123.9202468881604
2019-12-16,08:06:30,2019-12-16,00:06:30,123.80856499713208
2019-12-16,08:06:31,2019-12-16,00:06:31,123.75490174226415
2019-12-16,08:06:32,2019-12-16,00:06:32,123.61856591444813
2019-12-16,08:06:33,2019-12-16,00:06:33,123.5794028924198
2019-12-16,08:06:34,2019-12-16,00:06:34,123.48077829286792
2019-12-16,08:06:35,2019-12-16,00:06:35,123.43147041929248
2019-12-16,08:06:36,2019-12-16,00:06:36,123.3763553706604
2019-12-16,08:06:37,2019-12-16,00:06:37,123.29077921018396
2019-12-16,08:06:38,2019-12-16,00:06:38,123.22841404513208
2019-12-16,08:06:39,2019-12-16,00:06:39,123.16750067384436
2019-12-16,08:06:40,2019-12-16,00:06:40,123.11818394786792
2019-12-16,08:06:41,2019-12-16,00:06:41,123.08772283602356
2019-12-16,08:06:42,2019-12-16,00:06:42,122.98764644270751
2019-12-16,08:06:43,2019-12-16,00:06:43,122.92963665894813
2019-12-16,08:06:44,2019-12-16,00:06:44,122.88902184315563
2019-12-16,08:06:45,2019-12-16,00:06:45,122.84116576334436
2019-12-16,08:06:46,2019-12-16,00:06:46,122.74108937002832
2019-12-16,08:06:47,2019-12-16,00:06:47,122.78024353965564
2019-12-16,08:06:48,2019-12-16,00:06:48,122.69902276047168
2019-12-16,08:06:49,2019-12-16,00:06:49,122.6511666806604
2019-12-16,08:06:50,2019-12-16,00:06:50,122.6366575954198
2019-12-16,08:06:51,2019-12-16,00:06:51,122.68452252763208
2019-12-16,08:06:52,2019-12-16,00:06:52,122.64681129936793
2019-12-16,08:06:53,2019-12-16,00:06:53,122.65551320955188
2019-12-16,08:06:54,2019-12-16,00:06:54,122.55253322870752
2019-12-16,08:06:55,2019-12-16,00:06:55,122.45826401044812
2019-12-16,08:06:56,2019-12-16,00:06:56,122.40749549070752
2019-12-16,08:06:57,2019-12-16,00:06:57,122.35238929447644
2019-12-16,08:06:58,2019-12-16,00:06:58,122.32627471152355
2019-12-16,08:06:59,2019-12-16,00:06:59,122.24795751986792
2019-12-16,08:07:00,2019-12-16,00:07:00,122.194294265
