Date UTC,Time UTC,Date Local (America/Chicago),Time Local (America/Chicago),Value (psi)
2020-02-28,04:50:13,2020-02-27,22:50:13,142.4227033347075
2020-02-28,04:50:14,2020-02-27,22:50:14,142.3661453447123
2020-02-28,04:50:15,2020-02-27,22:50:15,142.3110302960802
2020-02-28,04:50:16,2020-02-27,22:50:16,142.2573670412123
2020-02-28,04:50:17,2020-02-27,22:50:17,142.2167522254198
2020-02-28,04:50:18,2020-02-27,22:50:18,142.21095390276415
2020-02-28,04:50:19,2020-02-27,22:50:19,142.20659852147168
2020-02-28,04:50:20,2020-02-27,22:50:20,142.21385749029247
2020-02-28,04:50:21,2020-02-27,22:50:21,142.2167522254198
2020-02-28,04:50:22,2020-02-27,22:50:22,142.18194458468395
2020-02-28,04:50:23,2020-02-27,22:50:23,142.1732426745
2020-02-28,04:50:24,2020-02-27,22:50:24,142.16744435184435
2020-02-28,04:50:25,2020-02-27,22:50:25,142.18919470110376
2020-02-28,04:50:26,2020-02-27,22:50:26,142.16744435184435
2020-02-28,04:50:27,2020-02-27,22:50:27,142.17179088073584
2020-02-28,04:50:28,2020-02-27,22:50:28,142.18629996597645
2020-02-28,04:50:29,2020-02-27,22:50:29,142.13698324
2020-02-28,04:50:30,2020-02-27,22:50:30,142.13843503376415
2020-02-28,04:50:31,2020-02-27,22:50:31,142.13553144623583
2020-02-28,04:50:32,2020-02-27,22:50:32,142.09782021797167
2020-02-28,04:50:33,2020-02-27,22:50:33,142.07606986871227
2020-02-28,04:50:34,2020-02-27,22:50:34,142.1195794196321
2020-02-28,04:50:35,2020-02-27,22:50:35,142.12828132981605
2020-02-28,04:50:36,2020-02-27,22:50:36,142.1152240383396
2020-02-28,04:50:37,2020-02-27,22:50:37,142.15583885413207
2020-02-28,04:50:38,2020-02-27,22:50:38,142.17904099715565
2020-02-28,04:50:39,2020-02-27,22:50:39,142.13118491734437
2020-02-28,04:50:40,2020-02-27,22:50:40,142.15293526660375
2020-02-28,04:50:41,2020-02-27,22:50:41,142.1326278587075
2020-02-28,04:50:42,2020-02-27,22:50:42,142.08477177889623
2020-02-28,04:50:43,2020-02-27,22:50:43,142.04851234439624
2020-02-28,04:50:44,2020-02-27,22:50:44,142.0499641381604
2020-02-28,04:50:45,2020-02-27,22:50:45,142.07752166247644
2020-02-28,04:50:46,2020-02-27,22:50:46,142.02965673026415
2020-02-28,04:50:47,2020-02-27,22:50:47,141.99484908952832
2020-02-28,04:50:48,2020-02-27,22:50:48,141.9846953855802
2020-02-28,04:50:49,2020-02-27,22:50:49,141.9484359510802
2020-02-28,04:50:50,2020-02-27,22:50:50,141.93683045336792
2020-02-28,04:50:51,2020-02-27,22:50:51,141.92378201429247
2020-02-28,04:50:52,2020-02-27,22:50:52,141.9005710188679
2020-02-28,04:50:53,2020-02-27,22:50:53,141.8831671985
2020-02-28,04:50:54,2020-02-27,22:50:54,141.86721517189625
2020-02-28,04:50:55,2020-02-27,22:50:55,141.82080203344813
2020-02-28,04:50:56,2020-02-27,22:50:56,141.7888891278396
2020-02-28,04:50:57,2020-02-27,22:50:57,141.77584068876416
2020-02-28,04:50:58,2020-02-27,22:50:58,141.71492731747645
2020-02-28,04:50:59,2020-02-27,22:50:59,141.67866788297644
2020-02-28,04:51:00,2020-02-27,22:51:00,141.62789936323583
2020-02-28,04:51:01,2020-02-27,22:51:01,141.59889004515563
2020-02-28,04:51:02,2020-02-27,22:51:02,141.56698599194812
2020-02-28,04:51:03,2020-02-27,22:51:03,141.5858416060802
2020-02-28,04:51:04,2020-02-27,22:51:04,141.5423320551604
2020-02-28,04:51:05,2020-02-27,22:51:05,141.58293801855189
2020-02-28,04:51:06,2020-02-27,22:51:06,141.51621747220753
2020-02-28,04:51:07,2020-02-27,22:51:07,141.5104191495519
2020-02-28,04:51:08,2020-02-27,22:51:08,141.53652488010377
2020-02-28,04:51:09,2020-02-27,22:51:09,141.556832288
2020-02-28,04:51:10,2020-02-27,22:51:10,141.5684377857123
2020-02-28,04:51:11,2020-02-27,22:51:11,141.58293801855189
2020-02-28,04:51:12,2020-02-27,22:51:12,141.62355283434437
2020-02-28,04:51:13,2020-02-27,22:51:13,141.64675497736792
2020-02-28,04:51:14,2020-02-27,22:51:14,141.6656105915
2020-02-28,04:51:15,2020-02-27,22:51:15,141.65400509378773
2020-02-28,04:51:16,2020-02-27,22:51:16,141.6395048609481
2020-02-28,04:51:17,2020-02-27,22:51:17,141.6728607079198
2020-02-28,04:51:18,2020-02-27,22:51:18,141.6917163220519
2020-02-28,04:51:19,2020-02-27,22:51:19,141.66706238526416
2020-02-28,04:51:20,2020-02-27,22:51:20,141.6583604750802
2020-02-28,04:51:21,2020-02-27,22:51:21,141.63514947965564
2020-02-28,04:51:22,2020-02-27,22:51:22,141.6075919553396
2020-02-28,04:51:23,2020-02-27,22:51:23,141.5858416060802
2020-02-28,04:51:24,2020-02-27,22:51:24,141.58003443102356
2020-02-28,04:51:25,2020-02-27,22:51:25,141.5133227370802
2020-02-28,04:51:26,2020-02-27,22:51:26,141.47995803770752
2020-02-28,04:51:27,2020-02-27,22:51:27,141.42485184147645
2020-02-28,04:51:28,2020-02-27,22:51:28,141.39584252339623
2020-02-28,04:51:29,2020-02-27,22:51:29,141.40309263981604
2020-02-28,04:51:30,2020-02-27,22:51:30,141.40018905228771
2020-02-28,04:51:31,2020-02-27,22:51:31,141.35813129513207
2020-02-28,04:51:32,2020-02-27,22:51:32,141.35088117871229
2020-02-28,04:51:33,2020-02-27,22:51:33,141.36973679284435
2020-02-28,04:51:34,2020-02-27,22:51:34,141.38714061321227
2020-02-28,04:51:35,2020-02-27,22:51:35,141.3537759138396
2020-02-28,04:51:36,2020-02-27,22:51:36,141.3900353483396
2020-02-28,04:51:37,2020-02-27,22:51:37,141.37698690926416
2020-02-28,04:51:38,2020-02-27,22:51:38,141.3494293849481
2020-02-28,04:51:39,2020-02-27,22:51:39,141.45385230715564
2020-02-28,04:51:40,2020-02-27,22:51:40,141.5930917225
2020-02-28,04:51:41,2020-02-27,22:51:41,141.68591799939625
2020-02-28,04:51:42,2020-02-27,22:51:42,141.7888891278396
2020-02-28,04:51:43,2020-02-27,22:51:43,141.78744618647644
2020-02-28,04:51:44,2020-02-27,22:51:44,141.91797483923585
2020-02-28,04:51:45,2020-02-27,22:51:45,142.00209920594813
2020-02-28,04:51:46,2020-02-27,22:51:46,142.0789646038396
2020-02-28,04:51:47,2020-02-27,22:51:47,142.1079739219198
2020-02-28,04:51:48,2020-02-27,22:51:48,142.13698324
2020-02-28,04:51:49,2020-02-27,22:51:49,142.15583885413207
2020-02-28,04:51:50,2020-02-27,22:51:50,142.18339637844812
2020-02-28,04:51:51,2020-02-27,22:51:51,142.25011692479248
2020-02-28,04:51:52,2020-02-27,22:51:52,142.31537682497168
2020-02-28,04:51:53,2020-02-27,22:51:53,142.354539847
2020-02-28,04:51:54,2020-02-27,22:51:54,142.3400396141604
2020-02-28,04:51:55,2020-02-27,22:51:55,142.37774199002357
2020-02-28,04:51:56,2020-02-27,22:51:56,142.36469355094812
2020-02-28,04:51:57,2020-02-27,22:51:57,142.37049187360375
2020-02-28,04:51:58,2020-02-27,22:51:58,142.32263579379247
2020-02-28,04:51:59,2020-02-27,22:51:59,142.25881883497644
2020-02-28,04:52:00,2020-02-27,22:52:00,142.18629996597645
2020-02-28,04:52:01,2020-02-27,22:52:01,142.21240569652832
2020-02-28,04:52:02,2020-02-27,22:52:02,142.2892710944198
2020-02-28,04:52:03,2020-02-27,22:52:03,142.3617899634198
2020-02-28,04:52:04,2020-02-27,22:52:04,142.3574434345283
2020-02-28,04:52:05,2020-02-27,22:52:05,142.39950119168395
2020-02-28,04:52:06,2020-02-27,22:52:06,142.4488179176604
2020-02-28,04:52:07,2020-02-27,22:52:07,142.42415512847168
2020-02-28,04:52:08,2020-02-27,22:52:08,142.4372124199481
2020-02-28,04:52:09,2020-02-27,22:52:09,142.41545321828772
2020-02-28,04:52:10,2020-02-27,22:52:10,142.41110668939623
2020-02-28,04:52:11,2020-02-27,22:52:11,142.4082031018679
2020-02-28,04:52:12,2020-02-27,22:52:12,142.39370286902832
2020-02-28,04:52:13,2020-02-27,22:52:13,142.36759713847644
2020-02-28,04:52:14,2020-02-27,22:52:14,142.3472897305802
2020-02-28,04:52:15,2020-02-27,22:52:15,142.33713602663207
2020-02-28,04:52:16,2020-02-27,22:52:16,142.29507826947645
2020-02-28,04:52:17,2020-02-27,22:52:17,142.27911739047167
2020-02-28,04:52:18,2020-02-27,22:52:18,142.27766559670752
2020-02-28,04:52:19,2020-02-27,22:52:19,142.26896368652356
2020-02-28,04:52:20,2020-02-27,22:52:20,142.30957850231604
2020-02-28,04:52:21,2020-02-27,22:52:21,142.2704154802877
2020-02-28,04:52:22,2020-02-27,22:52:22,142.2675207451604
2020-02-28,04:52:23,2020-02-27,22:52:23,142.30812670855187
2020-02-28,04:52:24,2020-02-27,22:52:24,142.29797300460376
2020-02-28,04:52:25,2020-02-27,22:52:25,142.28056918423584
2020-02-28,04:52:26,2020-02-27,22:52:26,142.209502109
2020-02-28,04:52:27,2020-02-27,22:52:27,142.19789661128772
2020-02-28,04:52:28,2020-02-27,22:52:28,142.14568515018397
2020-02-28,04:52:29,2020-02-27,22:52:29,142.0093493223679
2020-02-28,04:52:30,2020-02-27,22:52:30,142.04415696310375
2020-02-28,04:52:31,2020-02-27,22:52:31,142.0905701015519
2020-02-28,04:52:32,2020-02-27,22:52:32,142.25446345368397
2020-02-28,04:52:33,2020-02-27,22:52:33,142.3690400798396
2020-02-28,04:52:34,2020-02-27,22:52:34,142.4415589488396
2020-02-28,04:52:35,2020-02-27,22:52:35,142.6083558885
2020-02-28,04:52:36,2020-02-27,22:52:36,142.67797116997167
2020-02-28,04:52:37,2020-02-27,22:52:37,142.81285520402355
2020-02-28,04:52:38,2020-02-27,22:52:38,142.8839311316604
2020-02-28,04:52:39,2020-02-27,22:52:39,142.96515191084436
2020-02-28,04:52:40,2020-02-27,22:52:40,143.0695748330519
2020-02-28,04:52:41,2020-02-27,22:52:41,143.1261416754481
2020-02-28,04:52:42,2020-02-27,22:52:42,143.15079561223584
2020-02-28,04:52:43,2020-02-27,22:52:43,143.24362188913207
2020-02-28,04:52:44,2020-02-27,22:52:44,143.31468896436792
2020-02-28,04:52:45,2020-02-27,22:52:45,143.31759255189624
2020-02-28,04:52:46,2020-02-27,22:52:46,143.3553037801604
2020-02-28,04:52:47,2020-02-27,22:52:47,143.37270760052832
2020-02-28,04:52:48,2020-02-27,22:52:48,143.3741593942925
2020-02-28,04:52:49,2020-02-27,22:52:49,143.37125580676417
2020-02-28,04:52:50,2020-02-27,22:52:50,143.3581985152877
2020-02-28,04:52:51,2020-02-27,22:52:51,143.4394192944717
2020-02-28,04:52:52,2020-02-27,22:52:52,143.44812120465565
2020-02-28,04:52:53,2020-02-27,22:52:53,143.39011142089623
2020-02-28,04:52:54,2020-02-27,22:52:54,143.4785823165
2020-02-28,04:52:55,2020-02-27,22:52:55,143.41912073897643
2020-02-28,04:52:56,2020-02-27,22:52:56,143.4568231148396
2020-02-28,04:52:57,2020-02-27,22:52:57,143.38286130447645
2020-02-28,04:52:58,2020-02-27,22:52:58,143.40751524126415
2020-02-28,04:52:59,2020-02-27,22:52:59,143.41912073897643
2020-02-28,04:53:00,2020-02-27,22:53:00,143.34224648868397
2020-02-28,04:53:01,2020-02-27,22:53:01,143.3306409909717
2020-02-28,04:53:02,2020-02-27,22:53:02,143.32193908078773
2020-02-28,04:53:03,2020-02-27,22:53:03,143.2653810907925
2020-02-28,04:53:04,2020-02-27,22:53:04,143.2639292970283
2020-02-28,04:53:05,2020-02-27,22:53:05,143.23056459765564
2020-02-28,04:53:06,2020-02-27,22:53:06,143.2175161585802
2020-02-28,04:53:07,2020-02-27,22:53:07,143.1232380879198
2020-02-28,04:53:08,2020-02-27,22:53:08,143.1406419082877
2020-02-28,04:53:09,2020-02-27,22:53:09,143.11018964884437
2020-02-28,04:53:10,2020-02-27,22:53:10,143.09278582847645
2020-02-28,04:53:11,2020-02-27,22:53:11,143.04782448379248
2020-02-28,04:53:12,2020-02-27,22:53:12,143.0362189860802
2020-02-28,04:53:13,2020-02-27,22:53:13,142.9883540538679
2020-02-28,04:53:14,2020-02-27,22:53:14,142.95209461936793
2020-02-28,04:53:15,2020-02-27,22:53:15,142.91873877239624
2020-02-28,04:53:16,2020-02-27,22:53:16,142.8375179932123
2020-02-28,04:53:17,2020-02-27,22:53:17,142.75774900779248
2020-02-28,04:53:18,2020-02-27,22:53:18,142.73308621860375
2020-02-28,04:53:19,2020-02-27,22:53:19,142.68232655126417
2020-02-28,04:53:20,2020-02-27,22:53:20,142.6011057720802
2020-02-28,04:53:21,2020-02-27,22:53:21,142.5430871359198
2020-02-28,04:53:22,2020-02-27,22:53:22,142.499577585
2020-02-28,04:53:23,2020-02-27,22:53:23,142.42996230352833
2020-02-28,04:53:24,2020-02-27,22:53:24,142.37484725489625
2020-02-28,04:53:25,2020-02-27,22:53:25,142.34293434928773
2020-02-28,04:53:26,2020-02-27,22:53:26,142.3516362594717
2020-02-28,04:53:27,2020-02-27,22:53:27,142.33858782039624
2020-02-28,04:53:28,2020-02-27,22:53:28,142.33568423286792
2020-02-28,04:53:29,2020-02-27,22:53:29,142.3182804125
2020-02-28,04:53:30,2020-02-27,22:53:30,142.29797300460376
2020-02-28,04:53:31,2020-02-27,22:53:31,142.31248208984437
2020-02-28,04:53:32,2020-02-27,22:53:32,142.2240023418396
2020-02-28,04:53:33,2020-02-27,22:53:33,142.21095390276415
2020-02-28,04:53:34,2020-02-27,22:53:34,142.2414061622075
2020-02-28,04:53:35,2020-02-27,22:53:35,142.21240569652832
2020-02-28,04:53:36,2020-02-27,22:53:36,142.14278156265564
2020-02-28,04:53:37,2020-02-27,22:53:37,142.1616371767877
2020-02-28,04:53:38,2020-02-27,22:53:38,142.1659925580802
2020-02-28,04:53:39,2020-02-27,22:53:39,142.15438706036792
2020-02-28,04:53:40,2020-02-27,22:53:40,142.17469446826416
2020-02-28,04:53:41,2020-02-27,22:53:41,142.09636842420753
2020-02-28,04:53:42,2020-02-27,22:53:42,142.1297331235802
2020-02-28,04:53:43,2020-02-27,22:53:43,142.11667583210377
2020-02-28,04:53:44,2020-02-27,22:53:44,142.03256031779247
2020-02-28,04:53:45,2020-02-27,22:53:45,142.01950302631604
2020-02-28,04:53:46,2020-02-27,22:53:46,141.97454168163208
2020-02-28,04:53:47,2020-02-27,22:53:47,141.9991956184198
2020-02-28,04:53:48,2020-02-27,22:53:48,141.9513306862075
2020-02-28,04:53:49,2020-02-27,22:53:49,141.93248392447643
2020-02-28,04:53:50,2020-02-27,22:53:50,141.9049264001604
2020-02-28,04:53:51,2020-02-27,22:53:51,141.94698415731605
2020-02-28,04:53:52,2020-02-27,22:53:52,141.83385047252355
2020-02-28,04:53:53,2020-02-27,22:53:53,141.84110944134437
2020-02-28,04:53:54,2020-02-27,22:53:54,141.8033982130802
2020-02-28,04:53:55,2020-02-27,22:53:55,141.7526296933396
2020-02-28,04:53:56,2020-02-27,22:53:56,141.79759103802357
2020-02-28,04:53:57,2020-02-27,22:53:57,141.774388895
2020-02-28,04:53:58,2020-02-27,22:53:58,141.76423519105188
2020-02-28,04:53:59,2020-02-27,22:53:59,141.70477361352832
2020-02-28,04:54:00,2020-02-27,22:54:00,141.6917163220519
2020-02-28,04:54:01,2020-02-27,22:54:01,141.65981226884435
2020-02-28,04:54:02,2020-02-27,22:54:02,141.66996597279248
2020-02-28,04:54:03,2020-02-27,22:54:03,141.7091201424198
2020-02-28,04:54:04,2020-02-27,22:54:04,141.67576429544812
2020-02-28,04:54:05,2020-02-27,22:54:05,141.73233113784437
2020-02-28,04:54:06,2020-02-27,22:54:06,141.76423519105188
2020-02-28,04:54:07,2020-02-27,22:54:07,141.73233113784437
2020-02-28,04:54:08,2020-02-27,22:54:08,141.78018721765565
2020-02-28,04:54:09,2020-02-27,22:54:09,141.75698507463207
2020-02-28,04:54:10,2020-02-27,22:54:10,141.7526296933396
2020-02-28,04:54:11,2020-02-27,22:54:11,141.7961480966604
2020-02-28,04:54:12,2020-02-27,22:54:12,141.7497349582123
2020-02-28,04:54:13,2020-02-27,22:54:13,141.80485000684436
2020-02-28,04:54:14,2020-02-27,22:54:14,141.84545597023583
2020-02-28,04:54:15,2020-02-27,22:54:15,141.79469630289623
2020-02-28,04:54:16,2020-02-27,22:54:16,141.7526296933396
2020-02-28,04:54:17,2020-02-27,22:54:17,141.7772924825283
2020-02-28,04:54:18,2020-02-27,22:54:18,141.6612552102075
2020-02-28,04:54:19,2020-02-27,22:54:19,141.62789936323583
2020-02-28,04:54:20,2020-02-27,22:54:20,141.5814862247877
2020-02-28,04:54:21,2020-02-27,22:54:21,141.60614901397645
2020-02-28,04:54:22,2020-02-27,22:54:22,141.51621747220753
2020-02-28,04:54:23,2020-02-27,22:54:23,141.55538049423583
2020-02-28,04:54:24,2020-02-27,22:54:24,141.54667858405188
2020-02-28,04:54:25,2020-02-27,22:54:25,141.5017172393679
2020-02-28,04:54:26,2020-02-27,22:54:26,141.4291983703679
2020-02-28,04:54:27,2020-02-27,22:54:27,141.47561150881603
2020-02-28,04:54:28,2020-02-27,22:54:28,141.4408038680802
2020-02-28,04:54:29,2020-02-27,22:54:29,141.43499669302355
2020-02-28,04:54:30,2020-02-27,22:54:30,141.43644848678773
2020-02-28,04:54:31,2020-02-27,22:54:31,141.41614993129247
2020-02-28,04:54:32,2020-02-27,22:54:32,141.39293893586793
2020-02-28,04:54:33,2020-02-27,22:54:33,141.30156445273585
2020-02-28,04:54:34,2020-02-27,22:54:34,141.3465257974198
2020-02-28,04:54:35,2020-02-27,22:54:35,141.2783623097123
2020-02-28,04:54:36,2020-02-27,22:54:36,141.2638532244717
2020-02-28,04:54:37,2020-02-27,22:54:37,141.22179546731604
2020-02-28,04:54:38,2020-02-27,22:54:38,141.2696603995283
2020-02-28,04:54:39,2020-02-27,22:54:39,141.12751739665563
2020-02-28,04:54:40,2020-02-27,22:54:40,141.17828591639625
2020-02-28,04:54:41,2020-02-27,22:54:41,141.1869878265802
2020-02-28,04:54:42,2020-02-27,22:54:42,141.1115653700519
2020-02-28,04:54:43,2020-02-27,22:54:43,141.06950761289625
2020-02-28,04:54:44,2020-02-27,22:54:44,141.0637004378396
2020-02-28,04:54:45,2020-02-27,22:54:45,141.04629661747168
2020-02-28,04:54:46,2020-02-27,22:54:46,140.99988347902357
2020-02-28,04:54:47,2020-02-27,22:54:47,140.9621811031604
2020-02-28,04:54:48,2020-02-27,22:54:48,140.99553695013208
2020-02-28,04:54:49,2020-02-27,22:54:49,141.02454626821228
2020-02-28,04:54:50,2020-02-27,22:54:50,140.98103671729248
2020-02-28,04:54:51,2020-02-27,22:54:51,140.89546055681603
2020-02-28,04:54:52,2020-02-27,22:54:52,140.94187369526415
2020-02-28,04:54:53,2020-02-27,22:54:53,140.8940087630519
2020-02-28,04:54:54,2020-02-27,22:54:54,140.88096032397644
2020-02-28,04:54:55,2020-02-27,22:54:55,140.8940087630519
2020-02-28,04:54:56,2020-02-27,22:54:56,140.9404219015
2020-02-28,04:54:57,2020-02-27,22:54:57,140.85195100589624
2020-02-28,04:54:58,2020-02-27,22:54:58,140.86645123873583
2020-02-28,04:54:59,2020-02-27,22:54:59,140.8679030325
2020-02-28,04:55:00,2020-02-27,22:55:00,140.82728821670753
2020-02-28,04:55:01,2020-02-27,22:55:01,140.8751531489198
2020-02-28,04:55:02,2020-02-27,22:55:02,140.83599897929247
2020-02-28,04:55:03,2020-02-27,22:55:03,140.8534027996604
2020-02-28,04:55:04,2020-02-27,22:55:04,140.82294168781604
2020-02-28,04:55:05,2020-02-27,22:55:05,140.83454718552832
2020-02-28,04:55:06,2020-02-27,22:55:06,140.85195100589624
2020-02-28,04:55:07,2020-02-27,22:55:07,140.90125887947167
2020-02-28,04:55:08,2020-02-27,22:55:08,140.8751531489198
2020-02-28,04:55:09,2020-02-27,22:55:09,140.83019180423585
2020-02-28,04:55:10,2020-02-27,22:55:10,140.88675864663207
2020-02-28,04:55:11,2020-02-27,22:55:11,140.8795085302123
2020-02-28,04:55:12,2020-02-27,22:55:12,140.90996078965563
2020-02-28,04:55:13,2020-02-27,22:55:13,140.97088301334435
2020-02-28,04:55:14,2020-02-27,22:55:14,140.91576796471227
2020-02-28,04:55:15,2020-02-27,22:55:15,140.9911815688396
2020-02-28,04:55:16,2020-02-27,22:55:16,141.01003718297167
2020-02-28,04:55:17,2020-02-27,22:55:17,141.11592075134436
2020-02-28,04:55:18,2020-02-27,22:55:18,141.12607445529247
2020-02-28,04:55:19,2020-02-27,22:55:19,141.09561334344812
2020-02-28,04:55:20,2020-02-27,22:55:20,141.0346999721604
2020-02-28,04:55:21,2020-02-27,22:55:21,141.17683412263207
2020-02-28,04:55:22,2020-02-27,22:55:22,141.11011357628772
2020-02-28,04:55:23,2020-02-27,22:55:23,141.0825560519717
2020-02-28,04:55:24,2020-02-27,22:55:24,141.13477636547643
2020-02-28,04:55:25,2020-02-27,22:55:25,141.00423886031604
2020-02-28,04:55:26,2020-02-27,22:55:26,141.0564503214198
2020-02-28,04:55:27,2020-02-27,22:55:27,141.00714244784436
2020-02-28,04:55:28,2020-02-27,22:55:28,141.06515223160375
2020-02-28,04:55:29,2020-02-27,22:55:29,141.12751739665563
2020-02-28,04:55:30,2020-02-27,22:55:30,141.15218018584437
2020-02-28,04:55:31,2020-02-27,22:55:31,141.18553603281603
2020-02-28,04:55:32,2020-02-27,22:55:32,141.24935299163207
2020-02-28,04:55:33,2020-02-27,22:55:33,141.15507492097169
2020-02-28,04:55:34,2020-02-27,22:55:34,141.2014880594198
2020-02-28,04:55:35,2020-02-27,22:55:35,141.20873817583958
2020-02-28,04:55:36,2020-02-27,22:55:36,141.18118065152356
2020-02-28,04:55:37,2020-02-27,22:55:37,141.13332457171228
2020-02-28,04:55:38,2020-02-27,22:55:38,141.22034367355187
2020-02-28,04:55:39,2020-02-27,22:55:39,141.2449976103396
2020-02-28,04:55:40,2020-02-27,22:55:40,141.1797377101604
2020-02-28,04:55:41,2020-02-27,22:55:41,141.27545872218397
2020-02-28,04:55:42,2020-02-27,22:55:42,141.17538232886793
2020-02-28,04:55:43,2020-02-27,22:55:43,141.27111219329248
2020-02-28,04:55:44,2020-02-27,22:55:44,141.1869878265802
2020-02-28,04:55:45,2020-02-27,22:55:45,141.20584344071227
2020-02-28,04:55:46,2020-02-27,22:55:46,141.22759378997168
2020-02-28,04:55:47,2020-02-27,22:55:47,141.15943030226416
2020-02-28,04:55:48,2020-02-27,22:55:48,141.16088209602833
2020-02-28,04:55:49,2020-02-27,22:55:49,141.14492121702355
2020-02-28,04:55:50,2020-02-27,22:55:50,141.13332457171228
2020-02-28,04:55:51,2020-02-27,22:55:51,141.1652286249198
2020-02-28,04:55:52,2020-02-27,22:55:52,141.10431525363208
2020-02-28,04:55:53,2020-02-27,22:55:53,141.01439256426417
2020-02-28,04:55:54,2020-02-27,22:55:54,141.0303445908679
2020-02-28,04:55:55,2020-02-27,22:55:55,141.03759470728772
2020-02-28,04:55:56,2020-02-27,22:55:56,140.93171999131604
2020-02-28,04:55:57,2020-02-27,22:55:57,141.02164268068395
2020-02-28,04:55:58,2020-02-27,22:55:58,141.0927097559198
2020-02-28,04:55:59,2020-02-27,22:55:59,141.08981502079249
2020-02-28,04:56:00,2020-02-27,22:56:00,141.08110425820752
2020-02-28,04:56:01,2020-02-27,22:56:01,141.0999598723396
2020-02-28,04:56:02,2020-02-27,22:56:02,141.16233388979248
2020-02-28,04:56:03,2020-02-27,22:56:03,141.12751739665563
2020-02-28,04:56:04,2020-02-27,22:56:04,141.2014880594198
2020-02-28,04:56:05,2020-02-27,22:56:05,141.10286345986793
2020-02-28,04:56:06,2020-02-27,22:56:06,141.0637004378396
2020-02-28,04:56:07,2020-02-27,22:56:07,141.1405746881321
2020-02-28,04:56:08,2020-02-27,22:56:08,141.0709594066604
2020-02-28,04:56:09,2020-02-27,22:56:09,141.1289691904198
2020-02-28,04:56:10,2020-02-27,22:56:10,141.20873817583958
2020-02-28,04:56:11,2020-02-27,22:56:11,141.1695840062123
2020-02-28,04:56:12,2020-02-27,22:56:12,141.3247754481604
2020-02-28,04:56:13,2020-02-27,22:56:13,141.19133435547167
2020-02-28,04:56:14,2020-02-27,22:56:14,141.35233297247643
2020-02-28,04:56:15,2020-02-27,22:56:15,141.35813129513207
2020-02-28,04:56:16,2020-02-27,22:56:16,141.34797759118396
2020-02-28,04:56:17,2020-02-27,22:56:17,141.41759287265563
2020-02-28,04:56:18,2020-02-27,22:56:18,141.41614993129247
2020-02-28,04:56:19,2020-02-27,22:56:19,141.484313419
2020-02-28,04:56:20,2020-02-27,22:56:20,141.41324634376417
2020-02-28,04:56:21,2020-02-27,22:56:21,141.5539287004717
2020-02-28,04:56:22,2020-02-27,22:56:22,141.53363014497643
2020-02-28,04:56:23,2020-02-27,22:56:23,141.52927476368396
2020-02-28,04:56:24,2020-02-27,22:56:24,141.55538049423583
2020-02-28,04:56:25,2020-02-27,22:56:25,141.6627070039717
2020-02-28,04:56:26,2020-02-27,22:56:26,141.7497349582123
2020-02-28,04:56:27,2020-02-27,22:56:27,141.67866788297644
2020-02-28,04:56:28,2020-02-27,22:56:28,141.75698507463207
2020-02-28,04:56:29,2020-02-27,22:56:29,141.84981135152833
2020-02-28,04:56:30,2020-02-27,22:56:30,142.2530116599198
2020-02-28,04:56:31,2020-02-27,22:56:31,145.66575388421228
2020-02-28,04:56:32,2020-02-27,22:56:32,145.09719957752355
2020-02-28,04:56:33,2020-02-27,22:56:33,146.02544464168395
2020-02-28,04:56:34,2020-02-27,22:56:34,145.8543011731321
2020-02-28,04:56:35,2020-02-27,22:56:35,146.32422202786793
2020-02-28,04:56:36,2020-02-27,22:56:36,146.3140683239198
2020-02-28,04:56:37,2020-02-27,22:56:37,145.31186144939625
2020-02-28,04:56:38,2020-02-27,22:56:38,145.3423137088396
2020-02-28,04:56:39,2020-02-27,22:56:39,145.00583394679248
2020-02-28,04:56:40,2020-02-27,22:56:40,146.5939900959717
2020-02-28,04:56:41,2020-02-27,22:56:41,146.9014693923396
2020-02-28,04:56:42,2020-02-27,22:56:42,146.20819360794812
2020-02-28,04:56:43,2020-02-27,22:56:43,148.25177037902355
2020-02-28,04:56:44,2020-02-27,22:56:44,148.53895111989624
2020-02-28,04:56:45,2020-02-27,22:56:45,148.2604722892075
2020-02-28,04:56:46,2020-02-27,22:56:46,147.8804741238396
2020-02-28,04:56:47,2020-02-27,22:56:47,148.70574805955664
2020-02-28,04:56:48,2020-02-27,22:56:48,147.69337862868397
2020-02-28,04:56:49,2020-02-27,22:56:49,146.9551326472075
2020-02-28,04:56:50,2020-02-27,22:56:50,148.011011629
2020-02-28,04:56:51,2020-02-27,22:56:51,147.29888023047644
2020-02-28,04:56:52,2020-02-27,22:56:52,146.65780705478772
2020-02-28,04:56:53,2020-02-27,22:56:53,147.89353141531603
2020-02-28,04:56:54,2020-02-27,22:56:54,148.81452636305664
2020-02-28,04:56:55,2020-02-27,22:56:55,148.2909334010519
2020-02-28,04:56:56,2020-02-27,22:56:56,147.75139726484437
2020-02-28,04:56:57,2020-02-27,22:56:57,149.0045165933396
2020-02-28,04:56:58,2020-02-27,22:56:58,149.73551245839624
2020-02-28,04:56:59,2020-02-27,22:56:59,149.98787670613208
2020-02-28,04:57:00,2020-02-27,22:57:00,149.77757906795287
2020-02-28,04:57:01,2020-02-27,22:57:01,149.63687900644337
2020-02-28,04:57:02,2020-02-27,22:57:02,152.0938274946604
2020-02-28,04:57:03,2020-02-27,22:57:03,151.4266574408208
