,result,table,_start,_stop,date,Value (psi),_field,_measurement,wellname
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:47Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:48Z,154.602,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:49Z,154.602,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:50Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:51Z,154.694,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:52Z,154.846,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:53Z,154.968,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:54Z,154.877,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:55Z,154.968,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:56Z,155.06,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:57Z,155.029,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:58Z,155.029,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:59Z,154.968,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:00Z,154.999,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:01Z,154.816,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:02Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:03Z,154.663,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:04Z,154.816,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:05Z,154.816,Tubing Pressure,sensors,101
